label,problem,algorithm,mode,variation,dvl_fraction,m,problem_k,max_evaluations,seed,cpu_time_seconds,model_training_time,real_evaluation_time,objective_calls,dvl_evaluations,moea_evaluations,sample_size,estimated_points,population_size_final,hypervolume,status,error_message
DTLZ1_m10_e1500,DTLZ1,NSGAIII,dvl_framework,dvl_50,0.5,10,3,1500,61,39.87929325099685,36.65557809405436,0.04735317578888498,1500,750,750,530,220,199,0.87917,success,
DTLZ2_m10_e250,DTLZ2,MOEAD,dvl_framework,dvl_25,0.25,10,3,250,44,11.780258661005064,11.557670197056723,0.02642384305363521,251,62,189,31,31,220,0.79839,success,
DTLZ2_m10_e250,DTLZ2,MOEAD,pure_moea,pure_moea,0.0,10,3,250,45,0.19291625999903772,0.0,0.02170146195567213,250,0,250,0,0,98,0.7347599999999999,success,
DTLZ1_m10_e1500,DTLZ1,NSGAIII,dvl_framework,dvl_75,0.75,10,3,1500,57,104.18459468800575,102.14880713602179,0.060622424716711976,1500,1125,375,905,220,220,0.91137,success,
DTLZ2_m10_e250,DTLZ2,MOEAD,dvl_framework,dvl_50,0.5,10,3,250,43,28.47459503400023,28.2366045529634,0.029763746962998994,283,125,158,63,62,220,0.7614,success,
DTLZ2_m10_e250,DTLZ2,MOEAD,dvl_framework,dvl_25,0.25,10,3,250,45,12.515620508012944,12.294015930980095,0.026350246975198388,251,62,189,31,31,220,0.75844,success,
DTLZ2_m10_e250,DTLZ2,MOEAD,dvl_framework,dvl_75,0.75,10,3,250,42,40.98746798100183,40.75505770400923,0.029478356067556888,314,188,126,94,94,220,0.78026,success,
DTLZ2_m10_e250,DTLZ2,MOEAD,pure_moea,pure_moea,0.0,10,3,250,46,0.22387045199866407,0.0,0.026837650846573524,250,0,250,0,0,98,0.73882,success,
DTLZ2_m10_e250,DTLZ2,MOEAD,dvl_framework,dvl_50,0.5,10,3,250,44,27.37816723299329,27.103277209040243,0.04020740285341162,283,125,158,63,62,220,0.74677,success,
DTLZ1_m10_e1500,DTLZ1,NSGAIII,dvl_framework,dvl_75,0.75,10,3,1500,58,105.16609186799906,102.97548171110975,0.049450061153038405,1500,1125,375,905,220,218,0.88193,success,
DTLZ2_m10_e250,DTLZ2,MOEAD,pure_moea,pure_moea,0.0,10,3,250,47,0.18627836799714714,0.0,0.021501947994693182,250,0,250,0,0,97,0.74358,success,
DTLZ2_m10_e250,DTLZ2,MOEAD,dvl_framework,dvl_25,0.25,10,3,250,46,11.532267029993818,11.319036445012898,0.02657556596386712,251,62,189,31,31,220,0.8041,success,
DTLZ2_m10_e250,DTLZ2,MOEAD,dvl_framework,dvl_50,0.5,10,3,250,45,25.82881423800427,25.616654359939275,0.026733551116194576,283,125,158,63,62,220,0.78572,success,
DTLZ2_m10_e250,DTLZ2,MOEAD,dvl_framework,dvl_75,0.75,10,3,250,43,43.423367052993854,43.26162243602448,0.025156514995614998,314,188,126,94,94,220,0.80369,success,
DTLZ2_m10_e250,DTLZ2,MOEAD,pure_moea,pure_moea,0.0,10,3,250,48,0.11541923000186216,0.0,0.012640377899515443,250,0,250,0,0,96,0.725,success,
DTLZ2_m10_e250,DTLZ2,MOEAD,dvl_framework,dvl_25,0.25,10,3,250,47,11.10312866201275,10.911304429973825,0.021931475974270143,251,62,189,31,31,220,0.75757,success,
DTLZ1_m10_e1500,DTLZ1,NSGAIII,dvl_framework,dvl_75,0.75,10,3,1500,59,106.39825992900296,103.8740631120163,0.06007552474329714,1500,1125,375,905,220,220,0.89581,success,
DTLZ2_m10_e250,DTLZ2,MOEAD,dvl_framework,dvl_75,0.75,10,3,250,44,42.42975297199155,42.176047231885605,0.02987931684765499,314,188,126,94,94,220,0.79878,success,
DTLZ2_m10_e250,DTLZ2,MOEAD,pure_moea,pure_moea,0.0,10,3,250,49,0.11546981599531136,0.0,0.014259502902859822,250,0,250,0,0,92,0.72887,success,
DTLZ2_m10_e250,DTLZ2,MOEAD,dvl_framework,dvl_25,0.25,10,3,250,48,12.254652603005525,12.031734404037707,0.026665757060982287,251,62,189,31,31,220,0.75744,success,
DTLZ2_m10_e250,DTLZ2,MOEAD,dvl_framework,dvl_50,0.5,10,3,250,46,28.355933633996756,28.147101355018094,0.026733335107564926,283,125,158,63,62,220,0.79548,success,
DTLZ1_m10_e1500,DTLZ1,NSGAIII,dvl_framework,dvl_75,0.75,10,3,1500,60,105.57448680500966,103.699784010023,0.056364684147411026,1500,1125,375,905,220,220,0.79432,success,
DTLZ2_m10_e250,DTLZ2,MOEAD,pure_moea,pure_moea,0.0,10,3,250,50,0.19162333400163334,0.0,0.020584003970725462,250,0,250,0,0,95,0.70367,success,
DTLZ2_m10_e250,DTLZ2,MOEAD,dvl_framework,dvl_75,0.75,10,3,250,45,41.158617545996094,40.897383332950994,0.03461227497609798,314,188,126,94,94,220,0.81198,success,
DTLZ2_m10_e250,DTLZ2,MOEAD,dvl_framework,dvl_25,0.25,10,3,250,49,13.291841543992632,13.167005290975794,0.0160174098709831,251,62,189,31,31,220,0.78395,success,
DTLZ2_m10_e250,DTLZ2,MOEAD,dvl_framework,dvl_50,0.5,10,3,250,47,27.56667497700255,27.42458135698689,0.020230796973919496,283,125,158,63,62,220,0.83206,success,
DTLZ2_m10_e250,DTLZ2,MOEAD,pure_moea,pure_moea,0.0,10,3,250,51,0.20495838900387753,0.0,0.01784760803275276,250,0,250,0,0,117,0.73348,success,
DTLZ2_m10_e250,DTLZ2,MOEAD,dvl_framework,dvl_50,0.5,10,3,250,48,28.027607331998297,27.794695945980493,0.030547622052836232,283,125,158,63,62,220,0.79738,success,
DTLZ2_m10_e250,DTLZ2,MOEAD,dvl_framework,dvl_75,0.75,10,3,250,46,43.36583913299546,43.10558516498713,0.028648403094848618,314,188,126,94,94,220,0.83056,success,
DTLZ2_m10_e250,DTLZ2,MOEAD,dvl_framework,dvl_25,0.25,10,3,250,50,13.11816832399927,12.904039022003417,0.026512612850638106,251,62,189,31,31,220,0.77938,success,
DTLZ2_m10_e250,DTLZ2,MOEAD,pure_moea,pure_moea,0.0,10,3,250,52,0.2177147460024571,0.0,0.026415769767481834,250,0,250,0,0,85,0.68091,success,
DTLZ1_m10_e1500,DTLZ1,NSGAIII,dvl_framework,dvl_75,0.75,10,3,1500,61,107.42755533200398,104.83752871400793,0.05388759559718892,1500,1125,375,905,220,220,0.92947,success,
DTLZ2_m10_e250,DTLZ2,MOEAD,dvl_framework,dvl_25,0.25,10,3,250,51,12.821041439005057,12.705827736004721,0.01596678486384917,251,62,189,31,31,220,0.77879,success,
DTLZ2_m10_e250,DTLZ2,MOEAD,dvl_framework,dvl_50,0.5,10,3,250,49,28.47663841600297,28.237607253016904,0.032361119985580444,283,125,158,63,62,220,0.77803,success,
DTLZ2_m10_e250,DTLZ2,MOEAD,dvl_framework,dvl_75,0.75,10,3,250,47,44.0761606740125,43.81092280102894,0.033219407880096696,314,188,126,94,94,220,0.80671,success,
DTLZ2_m10_e250,DTLZ2,MOEAD,pure_moea,pure_moea,0.0,10,3,250,53,0.21587621200887952,0.0,0.024314195004990324,250,0,250,0,0,110,0.69546,success,
DTLZ2_m10_e250,DTLZ2,MOEAD,dvl_framework,dvl_25,0.25,10,3,250,52,12.48390063100669,12.267550584947458,0.027254551008809358,251,62,189,31,31,220,0.8019,success,
DTLZ2_m10_e250,DTLZ2,MOEAD,dvl_framework,dvl_50,0.5,10,3,250,50,27.69603226799518,27.452516626988654,0.030663610130432062,283,125,158,63,62,220,0.80591,success,
DTLZ2_m10_e250,DTLZ2,MOEAD,dvl_framework,dvl_75,0.75,10,3,250,48,43.30344299400167,43.09915677792742,0.024492530050338246,314,188,126,94,94,220,0.8171,success,
DTLZ2_m10_e250,DTLZ2,MOEAD,pure_moea,pure_moea,0.0,10,3,250,54,0.2801401500037173,0.0,0.026448781951330602,250,0,250,0,0,98,0.71237,success,
DTLZ2_m10_e250,DTLZ2,MOEAD,dvl_framework,dvl_25,0.25,10,3,250,53,12.431369315003394,12.213872602995252,0.026674533961340785,251,62,189,31,31,220,0.82562,success,
DTLZ2_m10_e250,DTLZ2,MOEAD,dvl_framework,dvl_75,0.75,10,3,250,49,42.78238762800174,42.46881797387323,0.03211038402514532,314,188,126,94,94,220,0.79098,success,
DTLZ2_m10_e250,DTLZ2,MOEAD,pure_moea,pure_moea,0.0,10,3,250,55,0.22317121300147846,0.0,0.025998791796155274,250,0,250,0,0,92,0.66273,success,
DTLZ2_m10_e250,DTLZ2,MOEAD,dvl_framework,dvl_50,0.5,10,3,250,51,28.39110250301019,28.15502384598949,0.02987688602297567,283,125,158,63,62,220,0.80141,success,
DTLZ2_m10_e250,DTLZ2,MOEAD,dvl_framework,dvl_25,0.25,10,3,250,54,13.25111220999679,13.029359394015046,0.02850071208376903,251,62,189,31,31,220,0.80282,success,
DTLZ2_m10_e250,DTLZ2,MOEAD,dvl_framework,dvl_50,0.5,10,3,250,52,27.69780348300992,27.47986333008157,0.03022396309825126,283,125,158,63,62,220,0.79889,success,
DTLZ2_m10_e250,DTLZ2,MOEAD,pure_moea,pure_moea,0.0,10,3,250,56,0.2197831160010537,0.0,0.026266217057127506,250,0,250,0,0,93,0.70859,success,
DTLZ2_m10_e250,DTLZ2,MOEAD,dvl_framework,dvl_75,0.75,10,3,250,50,44.38894452599925,44.126968691984075,0.029964904984808527,314,188,126,94,94,220,0.7988099999999999,success,
DTLZ2_m10_e250,DTLZ2,MOEAD,dvl_framework,dvl_25,0.25,10,3,250,55,13.33744096000737,13.122814991002087,0.026621973986038938,251,62,189,31,31,220,0.79103,success,
DTLZ2_m10_e250,DTLZ2,MOEAD,dvl_framework,dvl_50,0.5,10,3,250,53,28.90054186899215,28.661680910998257,0.030502654873998836,283,125,158,63,62,220,0.80971,success,
DTLZ2_m10_e250,DTLZ2,MOEAD,pure_moea,pure_moea,0.0,10,3,250,57,0.22054774800199084,0.0,0.026296956930309534,250,0,250,0,0,79,0.72794,success,
DTLZ2_m10_e250,DTLZ2,MOEAD,dvl_framework,dvl_75,0.75,10,3,250,51,42.60153446700133,42.349024926967104,0.028593771989108063,314,188,126,94,94,220,0.84739,success,
DTLZ2_m10_e250,DTLZ2,MOEAD,dvl_framework,dvl_50,0.5,10,3,250,54,27.649075403009192,27.435332141976687,0.02773862102185376,283,125,158,63,62,220,0.78612,success,
DTLZ2_m10_e250,DTLZ2,MOEAD,dvl_framework,dvl_25,0.25,10,3,250,56,12.06330327001342,11.841818374989089,0.026806917070643976,251,62,189,31,31,220,0.81025,success,
DTLZ2_m10_e250,DTLZ2,MOEAD,pure_moea,pure_moea,0.0,10,3,250,58,0.21766154500073753,0.0,0.026189405005425215,250,0,250,0,0,86,0.72476,success,
DTLZ2_m10_e250,DTLZ2,MOEAD,dvl_framework,dvl_75,0.75,10,3,250,52,43.266464356012875,43.008116100070765,0.03442874008032959,314,188,126,94,94,220,0.82723,success,
DTLZ2_m10_e250,DTLZ2,MOEAD,dvl_framework,dvl_25,0.25,10,3,250,57,12.329398155998206,12.210829265037319,0.0159529560332885,251,62,189,31,31,220,0.7799,success,
DTLZ2_m10_e250,DTLZ2,MOEAD,dvl_framework,dvl_50,0.5,10,3,250,55,28.070182302006288,27.834083336027106,0.026624191930750385,283,125,158,63,62,220,0.79336,success,
DTLZ2_m10_e250,DTLZ2,MOEAD,pure_moea,pure_moea,0.0,10,3,250,59,0.11348287200962659,0.0,0.01511672994820401,250,0,250,0,0,104,0.7239,success,
DTLZ2_m10_e250,DTLZ2,MOEAD,dvl_framework,dvl_75,0.75,10,3,250,53,43.35347302799346,43.089731844869675,0.039458048981032334,314,188,126,94,94,220,0.78312,success,
DTLZ2_m10_e250,DTLZ2,MOEAD,dvl_framework,dvl_25,0.25,10,3,250,58,12.802645900010248,12.58166121901013,0.026670937004382722,251,62,189,31,31,220,0.78069,success,
DTLZ2_m10_e250,DTLZ2,MOEAD,dvl_framework,dvl_50,0.5,10,3,250,56,28.273761110001942,28.128199072991265,0.020472450982197188,283,125,158,63,62,220,0.77876,success,
DTLZ2_m10_e250,DTLZ2,MOEAD,pure_moea,pure_moea,0.0,10,3,250,60,0.10928238999622408,0.0,0.013940598888439126,250,0,250,0,0,107,0.7451899999999999,success,
DTLZ2_m10_e250,DTLZ2,MOEAD,dvl_framework,dvl_25,0.25,10,3,250,59,12.65842677099863,12.440621243003989,0.02658200095174834,251,62,189,31,31,220,0.81174,success,
DTLZ2_m10_e250,DTLZ2,MOEAD,dvl_framework,dvl_75,0.75,10,3,250,54,45.328941518004285,45.06179591901309,0.0344628778839251,314,188,126,94,94,220,0.81323,success,
DTLZ2_m10_e250,DTLZ2,MOEAD,dvl_framework,dvl_50,0.5,10,3,250,57,27.290672807997908,27.04063832006068,0.033732159063220024,283,125,158,63,62,220,0.79421,success,
DTLZ2_m10_e250,DTLZ2,MOEAD,pure_moea,pure_moea,0.0,10,3,250,61,0.23914414999308065,0.0,0.03507504108711146,250,0,250,0,0,93,0.68617,success,
DTLZ2_m10_e250,DTLZ2,MOEAD,dvl_framework,dvl_75,0.75,10,3,250,55,44.43238853699586,44.16977854199649,0.03411921714723576,314,188,126,94,94,220,0.82271,success,
DTLZ2_m10_e250,DTLZ2,MOEAD,dvl_framework,dvl_25,0.25,10,3,250,60,12.982877760005067,12.769269587981398,0.024819435930112377,251,62,189,31,31,220,0.80177,success,
DTLZ2_m10_e250,DTLZ2,MOEAD,dvl_framework,dvl_50,0.5,10,3,250,58,26.92780382699857,26.69496009699651,0.028794418074539863,283,125,158,63,62,220,0.76621,success,
DTLZ2_m10_e250,DTLZ2,NSGAII,pure_moea,pure_moea,0.0,10,3,250,42,0.14838013400731143,0.0,0.026348593033617362,250,0,250,0,0,220,0.78969,success,
DTLZ2_m10_e250,DTLZ2,MOEAD,dvl_framework,dvl_25,0.25,10,3,250,61,12.471297014999436,12.255926355006522,0.02723206787777599,251,62,189,31,31,220,0.79908,success,
DTLZ2_m10_e250,DTLZ2,MOEAD,dvl_framework,dvl_75,0.75,10,3,250,56,45.14706959099567,44.88527739197889,0.034092033019987866,314,188,126,94,94,220,0.83199,success,
DTLZ2_m10_e250,DTLZ2,MOEAD,dvl_framework,dvl_50,0.5,10,3,250,59,29.51046276499983,29.266284809069475,0.0328656148922164,283,125,158,63,62,220,0.79036,success,
DTLZ2_m10_e250,DTLZ2,NSGAII,pure_moea,pure_moea,0.0,10,3,250,43,0.14889542300079484,0.0,0.02647146199888084,250,0,250,0,0,220,0.78072,success,
DTLZ2_m10_e250,DTLZ2,MOEAD,dvl_framework,dvl_75,0.75,10,3,250,57,45.50458770499972,45.236259633966256,0.03679142100736499,314,188,126,94,94,220,0.81966,success,
DTLZ2_m10_e250,DTLZ2,NSGAII,dvl_framework,dvl_25,0.25,10,3,250,42,11.773966897002538,11.665005126982578,0.028601060126675293,250,62,188,31,31,31,0.44438,success,
DTLZ2_m10_e250,DTLZ2,MOEAD,dvl_framework,dvl_50,0.5,10,3,250,60,28.379261866997695,28.13871309500246,0.030391067048185505,283,125,158,63,62,220,0.79188,success,
DTLZ2_m10_e250,DTLZ2,NSGAII,pure_moea,pure_moea,0.0,10,3,250,44,0.14945495600113645,0.0,0.026259917140123434,250,0,250,0,0,220,0.8008000000000001,success,
DTLZ2_m10_e250,DTLZ2,MOEAD,dvl_framework,dvl_75,0.75,10,3,250,58,45.1188492129877,44.846199554012856,0.028359661795548163,314,188,126,94,94,220,0.79949,success,
DTLZ2_m10_e250,DTLZ2,MOEAD,dvl_framework,dvl_50,0.5,10,3,250,61,26.926074190996587,26.691762329021003,0.02795962202071678,283,125,158,63,62,220,0.77886,success,
DTLZ2_m10_e250,DTLZ2,NSGAII,dvl_framework,dvl_25,0.25,10,3,250,43,12.800202457001433,12.73596227397502,0.01616553499479778,250,62,188,31,31,31,0.66197,success,
DTLZ2_m10_e250,DTLZ2,NSGAII,pure_moea,pure_moea,0.0,10,3,250,45,0.06918303399288561,0.0,0.012206297120428644,250,0,250,0,0,220,0.77793,success,
DTLZ2_m10_e250,DTLZ2,MOEAD,dvl_framework,dvl_75,0.75,10,3,250,59,44.0193522519985,43.755034533911385,0.03496172098675743,314,188,126,94,94,220,0.83591,success,
DTLZ2_m10_e250,DTLZ2,NSGAII,dvl_framework,dvl_50,0.5,10,3,250,42,27.621594680997077,27.492632740963018,0.02899174984486308,250,125,125,63,62,62,0.66642,success,
DTLZ2_m10_e250,DTLZ2,NSGAII,dvl_framework,dvl_25,0.25,10,3,250,44,12.726379718005774,12.620000880036969,0.027445576852187514,250,62,188,31,31,31,0.55053,success,
DTLZ2_m10_e250,DTLZ2,MOEAD,dvl_framework,dvl_75,0.75,10,3,250,60,43.3039684319956,43.03629127900058,0.03570115301408805,314,188,126,94,94,220,0.78825,success,
DTLZ2_m10_e250,DTLZ2,NSGAII,pure_moea,pure_moea,0.0,10,3,250,46,0.15382361599768046,0.0,0.026479630949324928,250,0,250,0,0,220,0.79805,success,
DTLZ2_m10_e250,DTLZ2,NSGAII,dvl_framework,dvl_25,0.25,10,3,250,45,12.510107171998243,12.445510630961508,0.015835850994335487,250,62,188,31,31,31,0.42538,success,
DTLZ2_m10_e250,DTLZ2,NSGAII,dvl_framework,dvl_50,0.5,10,3,250,43,29.568867841007886,29.441685434954707,0.028628519037738442,250,125,125,63,62,62,0.56209,success,
DTLZ2_m10_e250,DTLZ2,NSGAII,pure_moea,pure_moea,0.0,10,3,250,47,0.1523720279947156,0.0,0.026596035924740136,250,0,250,0,0,220,0.78416,success,
DTLZ2_m10_e250,DTLZ2,MOEAD,dvl_framework,dvl_75,0.75,10,3,250,61,45.42105284400168,45.26852201897418,0.019005517082405277,314,188,126,94,94,220,0.81913,success,
DTLZ2_m10_e250,DTLZ2,NSGAII,dvl_framework,dvl_25,0.25,10,3,250,46,12.893636034990777,12.787232705042697,0.02796646194474306,250,62,188,31,31,31,0.52266,success,
DTLZ2_m10_e250,DTLZ2,NSGAII,dvl_framework,dvl_50,0.5,10,3,250,44,27.179604243996437,27.047626058090827,0.028188546013552696,250,125,125,63,62,62,0.5674199999999999,success,
DTLZ2_m10_e250,DTLZ2,NSGAII,pure_moea,pure_moea,0.0,10,3,250,48,0.14952862699283287,0.0,0.026278469173121266,250,0,250,0,0,220,0.76919,success,
DTLZ2_m10_e250,DTLZ2,NSGAII,dvl_framework,dvl_75,0.75,10,3,250,42,43.17875104599807,43.0383681980602,0.028718322995700873,250,188,62,94,94,94,0.69413,success,
DTLZ2_m10_e250,DTLZ2,NSGAII,dvl_framework,dvl_50,0.5,10,3,250,45,28.67492552100157,28.54744843901426,0.029175634859711863,250,125,125,63,62,62,0.64684,success,
DTLZ2_m10_e250,DTLZ2,NSGAII,dvl_framework,dvl_25,0.25,10,3,250,47,12.498571846008417,12.38883534501656,0.030394750996492803,250,62,188,31,31,31,0.51129,success,
DTLZ2_m10_e250,DTLZ2,NSGAII,pure_moea,pure_moea,0.0,10,3,250,49,0.10146273400459904,0.0,0.013877380930352956,250,0,250,0,0,220,0.77072,success,
DTLZ2_m10_e250,DTLZ2,NSGAII,dvl_framework,dvl_75,0.75,10,3,250,43,45.2769848320022,45.139927431038814,0.02787720286869444,250,188,62,94,94,94,0.74634,success,
DTLZ2_m10_e250,DTLZ2,NSGAII,dvl_framework,dvl_25,0.25,10,3,250,48,12.882733852005913,12.774861401994713,0.02827907304163091,250,62,188,31,31,31,0.46293,success,
DTLZ2_m10_e250,DTLZ2,NSGAII,dvl_framework,dvl_50,0.5,10,3,250,46,28.204065533005632,28.078023487105384,0.02803356302320026,250,125,125,63,62,62,0.64689,success,
DTLZ2_m10_e250,DTLZ2,NSGAII,pure_moea,pure_moea,0.0,10,3,250,50,0.15088562500022817,0.0,0.026415141197503544,250,0,250,0,0,220,0.79102,success,
DTLZ2_m10_e250,DTLZ2,NSGAII,dvl_framework,dvl_75,0.75,10,3,250,44,43.91531570799998,43.77568160495139,0.02915594691876322,250,188,62,94,94,94,0.71559,success,
DTLZ2_m10_e250,DTLZ2,NSGAII,dvl_framework,dvl_25,0.25,10,3,250,49,11.96120138198603,11.857063414980075,0.025134400013484992,250,62,188,31,31,31,0.56304,success,
DTLZ2_m10_e250,DTLZ2,NSGAII,dvl_framework,dvl_50,0.5,10,3,250,47,26.633999655998196,26.549156267021317,0.01998080499470234,250,125,125,63,62,62,0.70789,success,
DTLZ2_m10_e250,DTLZ2,NSGAII,pure_moea,pure_moea,0.0,10,3,250,51,0.12255694100167602,0.0,0.015256607061019167,250,0,250,0,0,220,0.79099,success,
DTLZ2_m10_e250,DTLZ2,NSGAII,dvl_framework,dvl_25,0.25,10,3,250,50,12.563696558994707,12.45531434804434,0.028463047041441314,250,62,188,31,31,31,0.55591,success,
DTLZ2_m10_e250,DTLZ2,NSGAII,dvl_framework,dvl_75,0.75,10,3,250,45,44.16169796000759,44.02101581201714,0.028365478952764533,250,188,62,94,94,94,0.7722399999999999,success,
DTLZ2_m10_e250,DTLZ2,NSGAII,dvl_framework,dvl_50,0.5,10,3,250,48,27.934682070001145,27.80674777997774,0.028359518211800605,250,125,125,63,62,62,0.61266,success,
DTLZ2_m10_e250,DTLZ2,NSGAII,pure_moea,pure_moea,0.0,10,3,250,52,0.15081151299818885,0.0,0.028729647034197114,250,0,250,0,0,220,0.7496499999999999,success,
DTLZ2_m10_e250,DTLZ2,NSGAII,dvl_framework,dvl_75,0.75,10,3,250,46,44.55276496500301,44.46286402299302,0.013918391006882302,250,188,62,94,94,94,0.76346,success,
DTLZ2_m10_e250,DTLZ2,NSGAII,dvl_framework,dvl_25,0.25,10,3,250,51,13.316875667005661,13.204947833015467,0.028550009985337965,250,62,188,31,31,31,0.53902,success,
DTLZ2_m10_e250,DTLZ2,NSGAII,dvl_framework,dvl_50,0.5,10,3,250,49,28.511952791988733,28.334145007058396,0.027980862971162423,250,125,125,63,62,62,0.62839,success,
DTLZ2_m10_e250,DTLZ2,NSGAII,pure_moea,pure_moea,0.0,10,3,250,53,0.14996856098878197,0.0,0.026118317065993324,250,0,250,0,0,220,0.77298,success,
DTLZ2_m10_e250,DTLZ2,NSGAII,dvl_framework,dvl_25,0.25,10,3,250,52,12.392710585001623,12.285219427969423,0.028171721947728656,250,62,188,31,31,31,0.55379,success,
DTLZ2_m10_e250,DTLZ2,NSGAII,dvl_framework,dvl_75,0.75,10,3,250,47,44.330131613998674,44.19108040598803,0.028135328946518712,250,188,62,94,94,94,0.722,success,
DTLZ2_m10_e250,DTLZ2,NSGAII,dvl_framework,dvl_50,0.5,10,3,250,50,27.253783661013586,27.121741337963613,0.030859827005770057,250,125,125,63,62,62,0.68905,success,
DTLZ2_m10_e250,DTLZ2,NSGAII,pure_moea,pure_moea,0.0,10,3,250,54,0.1528144290059572,0.0,0.029135842953110114,250,0,250,0,0,220,0.78179,success,
DTLZ2_m10_e250,DTLZ2,NSGAII,dvl_framework,dvl_75,0.75,10,3,250,48,44.456533339995076,44.31873322800675,0.02833614191331435,250,188,62,94,94,94,0.76504,success,
DTLZ2_m10_e250,DTLZ2,NSGAII,dvl_framework,dvl_25,0.25,10,3,250,53,12.716166894009802,12.608508239049115,0.028049133004969917,250,62,188,31,31,31,0.62459,success,
DTLZ2_m10_e250,DTLZ2,NSGAII,dvl_framework,dvl_75,0.75,10,3,250,49,43.044141645004856,42.90667805002886,0.028663702847552486,250,188,62,94,94,94,0.7571300000000001,success,
DTLZ2_m10_e250,DTLZ2,NSGAII,dvl_framework,dvl_50,0.5,10,3,250,51,28.840864436002448,28.714438558978145,0.028290720918448642,250,125,125,63,62,62,0.678,success,
DTLZ2_m10_e250,DTLZ2,NSGAII,pure_moea,pure_moea,0.0,10,3,250,55,0.15114338300190866,0.0,0.025921635213308036,250,0,250,0,0,220,0.7639,success,
DTLZ2_m10_e250,DTLZ2,NSGAII,dvl_framework,dvl_25,0.25,10,3,250,54,13.101439870995819,12.991864503012039,0.02830534720851574,250,62,188,31,31,31,0.64338,success,
DTLZ2_m10_e250,DTLZ2,NSGAII,dvl_framework,dvl_50,0.5,10,3,250,52,27.38537219099817,27.26406065604533,0.02528974603046663,250,125,125,63,62,62,0.64786,success,
DTLZ2_m10_e250,DTLZ2,NSGAII,pure_moea,pure_moea,0.0,10,3,250,56,0.14971824598615058,0.0,0.02635614006430842,250,0,250,0,0,220,0.7557299999999999,success,
DTLZ2_m10_e250,DTLZ2,NSGAII,dvl_framework,dvl_75,0.75,10,3,250,50,43.05145025100501,42.922041849960806,0.026170506011112593,250,188,62,94,94,94,0.70241,success,
DTLZ2_m10_e250,DTLZ2,NSGAII,dvl_framework,dvl_25,0.25,10,3,250,55,13.634173594997264,13.526798304053955,0.028314045033766888,250,62,188,31,31,31,0.59413,success,
DTLZ2_m10_e250,DTLZ2,NSGAII,dvl_framework,dvl_50,0.5,10,3,250,53,28.640212097001495,28.513400311974692,0.02814998387475498,250,125,125,63,62,62,0.65502,success,
DTLZ2_m10_e250,DTLZ2,NSGAII,pure_moea,pure_moea,0.0,10,3,250,57,0.15274939499795437,0.0,0.026286875843652524,250,0,250,0,0,220,0.78944,success,
DTLZ2_m10_e250,DTLZ2,NSGAII,dvl_framework,dvl_75,0.75,10,3,250,51,44.55012238500058,44.40877915202873,0.028391432046191767,250,188,62,94,94,94,0.76856,success,
DTLZ2_m10_e250,DTLZ2,NSGAII,dvl_framework,dvl_25,0.25,10,3,250,56,12.133513826003764,12.026681681993068,0.028137317902292125,250,62,188,31,31,31,0.51595,success,
DTLZ2_m10_e250,DTLZ2,NSGAII,dvl_framework,dvl_50,0.5,10,3,250,54,26.17067931400379,26.044507822953165,0.028098408234654926,250,125,125,63,62,62,0.66087,success,
DTLZ2_m10_e250,DTLZ2,NSGAII,pure_moea,pure_moea,0.0,10,3,250,58,0.14663374600058887,0.0,0.026172766141826287,250,0,250,0,0,220,0.78024,success,
DTLZ2_m10_e250,DTLZ2,NSGAII,dvl_framework,dvl_75,0.75,10,3,250,52,43.99090306900325,43.853931520992774,0.028057353076292202,250,188,62,94,94,94,0.78264,success,
DTLZ2_m10_e250,DTLZ2,NSGAII,dvl_framework,dvl_50,0.5,10,3,250,55,26.959444994005025,26.848306158019113,0.025689674061140977,250,125,125,63,62,62,0.63896,success,
DTLZ2_m10_e250,DTLZ2,NSGAII,dvl_framework,dvl_25,0.25,10,3,250,57,12.54747495900665,12.439495938975597,0.02843104794737883,250,62,188,31,31,31,0.53016,success,
DTLZ2_m10_e250,DTLZ2,NSGAII,pure_moea,pure_moea,0.0,10,3,250,59,0.1485271429992281,0.0,0.026286221982445568,250,0,250,0,0,220,0.78285,success,
DTLZ2_m10_e250,DTLZ2,NSGAII,dvl_framework,dvl_75,0.75,10,3,250,53,44.16984704301285,44.03285462797794,0.027173956128535792,250,188,62,94,94,94,0.7067200000000001,success,
DTLZ2_m10_e250,DTLZ2,NSGAII,dvl_framework,dvl_25,0.25,10,3,250,58,13.23188549101178,13.122397749990341,0.028390042964019813,250,62,188,31,31,31,0.51175,success,
DTLZ2_m10_e250,DTLZ2,NSGAII,dvl_framework,dvl_50,0.5,10,3,250,56,28.067204325008788,27.987343426953885,0.018039508067886345,250,125,125,63,62,62,0.6378,success,
DTLZ2_m10_e250,DTLZ2,NSGAII,pure_moea,pure_moea,0.0,10,3,250,60,0.15087953300098889,0.0,0.026522209052927792,250,0,250,0,0,220,0.79915,success,
DTLZ2_m10_e250,DTLZ2,NSGAII,dvl_framework,dvl_75,0.75,10,3,250,54,44.81491364300018,44.67044829411316,0.03014096789411269,250,188,62,94,94,94,0.75103,success,
DTLZ2_m10_e250,DTLZ2,NSGAII,dvl_framework,dvl_25,0.25,10,3,250,59,12.538003763998859,12.430118889038567,0.02816580215585418,250,62,188,31,31,31,0.51937,success,
